;IC50, mM;CC50, mM;SI;MaxAbsEStateIndex;MaxEStateIndex;MinAbsEStateIndex;MinEStateIndex;qed;SPS;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BCUT2D_MWHI;BCUT2D_MWLOW;BCUT2D_CHGHI;BCUT2D_CHGLO;BCUT2D_LOGPHI;BCUT2D_LOGPLOW;BCUT2D_MRHI;BCUT2D_MRLOW;AvgIpc;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
131;8,370552397;1847,500493;220,7142857;8,87349537;8,87349537;0,173032407;0,173032407;0,436360571;47,25;167,252;150,116;167,1310142;68;0;0,063753227;-0,410888254;0,410888254;0,063753227;1,416666667;2,083333333;2,333333333;16,43432096;9,701529255;2,59645909;-2,33372315;2,633391825;-2,319328394;5,933116359;0,190184589;2,339789292;2,464566675;244,2231344;8,983127663;8,093097804;8,093097804;5,521003603;4,735885294;4,735885294;5,0402113;5,0402113;4,632928386;4,632928386;3,07967092;3,07967092;-0,53;643,4420552;8,085816371;2,036960235;0,64439509;73,65566249;5,207253025;0;0;0;0;0;0;0;0;0;25,92692433;30,59536138;5,414990469;5,711685003;5,207253025;5,711685003;0;0;21,90359971;40,03367647;0;0;0;0;0;0;0;0;10,91893803;0;16,74788698;40,03367647;5,155712727;0;0;0;32,59;0;0;0;5,414990469;5,414990469;18,05041267;12,84164325;0;0;25,92692433;5,207253025;0;0;0;12,32773148;1,546111111;0,743888889;0;3,520416667;6,861851852;0;0,9;12;1;2;2;0;2;0;0;0;2;1;2;0;2;0;2;2;2,6628;48,4505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;151,9789835;879,3069758;5,785714286;15,02262472;15,02262472;0,262812736;-1,317852419;0,79453989;40,9;276,351;255,183;276,1525581;108;0;0,116338192;-0,386034939;0,386034939;0,116338192;1,3;2;2,7;19,14727793;9,712456153;2,504786002;-2,476748609;2,476536517;-2,52645938;5,222451312;-0,183320608;2,430811653;1,910261633;508,981106;14,32806265;11,92114261;11,92114261;9,48800043;7,228934717;7,228934717;6,217396267;6,217396267;4,718458477;4,718458477;3,420153645;3,420153645;-1,19;38533,22632;13,77756517;4,973613213;2,292667094;118,8178154;9,843390349;11,77272621;0;0;0;0;0;4,390415048;0;0;36,40785545;31,40485204;12,33872767;12,20793278;14,2338054;0;0;0;5,917906046;50,66977663;0;47,54441147;0;0;0;4,390415048;0;0;22,98321999;4,736862954;5,917906046;38,35653552;41,98095998;0;0;0;29,46;17,87669259;5,106527395;4,390415048;12,02187243;12,84164325;11,13655602;0;6,9237372;43,33159265;0;4,736862954;21,08649046;0;0;10,30982395;0,547881656;-0,262812736;9,717936245;1,493252236;3,52409486;0;0,529411765;20;1;2;1;1;2;1;0;1;2;1;3;1;0;1;1;3;3,5719;76,0568;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;287,2240772;727,8519229;2,534090909;15,14338861;15,14338861;0,291020041;-1,355465207;0,848850121;38,13636364;306,377;283,193;306,1631228;120;0;0,118381004;-0,496768192;0,496768192;0,118381004;1,318181818;2;2,636363636;19,14727904;9,712377762;2,505230833;-2,476845754;2,478493586;-2,526476229;5,294689476;-0,183323701;2,502464965;1,871329519;564,19993;15,90541292;13,25204063;13,25204063;10,41985208;7,751990755;7,751990755;6,579872403;6,579872403;5,034687945;5,034687945;3,571025117;3,571025117;-1,39;95744,30956;15,50358214;5,66979219;2,65648201;130,2963028;14,5802533;17,52223804;0;0;0;0;0;4,390415048;0;0;18,20875424;43,53758618;12,33872767;19,31773032;18,97066835;0;0;0;5,917906046;50,66977663;7,109797541;41,4780444;0;5,749511833;4,736862954;4,390415048;5,749511833;0;30,09301753;4,736862954;5,917906046;38,35653552;35,91459291;0;0;0;38,69;17,87669259;5,106527395;4,390415048;12,02187243;12,84164325;16,88606786;0;14,03353474;37,26522558;0;9,473725908;26,39205066;0;0;10,37199703;0,43153668;0,470021678;7,501221183;1,300855806;3,501721314;1,613928985;0,555555556;22;1;3;1;1;2;1;0;1;3;1;4;2;0;1;1;3;3,5805;82,6088;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;231,8620005;891,776925;3,846153846;15,2945779;15,2945779;0,253231529;-1,403843065;0,857158229;35,83333333;336,403;311,203;336,1736875;132;0;0,160584513;-0,49286995;0,49286995;0,160584513;1,25;1,958333333;2,625;19,14728017;9,71220881;2,506416216;-2,477032746;2,485100141;-2,526528642;5,434458692;-0,183347764;2,565434653;1,917028179;640,2540005;17,48276318;14,58293866;14,58293866;11,36854049;8,281029857;8,281029857;6,921133396;6,921133396;5,326482675;5,326482675;3,805549603;3,805549603;-1,59;238731,6525;17,24009411;6,372755557;2,909369407;141,7747901;19,31711626;11,77272621;11,49902367;0;0;0;0;4,390415048;0;0;12,14238718;43,53758618;12,33872767;26,42752786;23,7075313;0;0;0;5,917906046;50,66977663;14,21959508;35,41167733;0;11,49902367;9,473725908;4,390415048;11,49902367;0;37,20281507;4,736862954;5,917906046;38,35653552;29,84822584;0;0;0;47,92;23,98065898;5,106527395;4,390415048;12,33872767;17,91984529;11,13655602;0;27,20969935;25,13249144;0;14,21058886;32,01591212;0;0;10,44806956;0,271520448;0,878308033;5,47200326;1,048052859;3,474201762;3,141931958;0,578947368;24;1;4;1;1;2;1;0;1;4;1;5;3;0;1;1;3;3,5891;89,1608;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;818,7013214;409,0777603;0,499666667;15,4457672;15,4457672;0,200805225;-1,452220923;0,825443495;33,88461538;366,429;339,213;366,1842522;144;0;0,202777213;-0,492702906;0,492702906;0,202777213;1,153846154;1,769230769;2,307692308;19,14728131;9,712029938;2,507895477;-2,477251022;2,498171971;-2,526582678;5,54015788;-0,183372433;2,623591923;1,985422777;674,4371107;19,06011345;15,91383668;15,91383668;12,31722889;8,81006896;8,81006896;7,26538592;7,26538592;5,605942671;5,605942671;4,039724064;4,039724064;-1,79;593351,5494;18,98501867;7,081155172;3,162297502;153,2532775;24,05397921;11,77272621;11,49902367;5,749511833;0;0;0;4,390415048;0;0;6,076020107;43,53758618;12,33872767;33,5373254;28,44439426;0;0;0;5,917906046;50,66977663;21,32939262;29,34531027;0;17,2485355;14,21058886;4,390415048;17,2485355;0;44,31261261;4,736862954;5,917906046;38,35653552;23,78185877;0;0;0;57,15;23,98065898;5,106527395;4,390415048;12,33872767;23,66935712;11,13655602;21,32939262;19,05647134;12,99975731;0;18,94745182;37,76477359;0;0;10,52414209;0,111504215;1,104835128;3,556211262;0,795249912;3,446682209;4,613268265;0,6;26;1;5;1;1;2;1;0;1;5;1;6;4;0;1;1;3;3,5977;95,7128;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;81,87013214;116,5284881;1,423333333;15,53308059;15,53308059;0,159546721;-1,484410785;0,825443495;33,88461538;366,429;339,213;366,1842522;144;0;0,13159826;-0,496480534;0,496480534;0,13159826;1,153846154;1,769230769;2,307692308;19,14728141;9,710907094;2,515512432;-2,478648136;2,51576752;-2,52718051;5,519809645;-0,183917164;2,624123898;2,037249112;674,4371107;19,06011345;15,91383668;15,91383668;12,31722889;8,81006896;8,81006896;7,252305837;7,252305837;5,622228834;5,622228834;4,076110428;4,076110428;-1,79;589614,3987;18,98501867;7,081155172;3,162297502;153,2532775;24,05397921;29,02126171;0;0;0;0;0;4,390415048;0;0;6,076020107;25,84140055;24,47146181;39,10077689;28,44439426;0;0;0;5,917906046;50,66977663;21,32939262;29,34531027;0;17,2485355;14,21058886;4,390415048;17,2485355;0;44,31261261;4,736862954;5,917906046;38,35653552;23,78185877;0;0;0;57,15;23,98065898;5,106527395;4,390415048;12,33872767;29,23280861;5,57310453;0;40,38586396;12,99975731;0;18,94745182;38,03051627;0;0;10,5624929;-0,031732982;1,22161087;3,455009921;0,605126718;3,432394972;4,641247999;0,6;26;1;5;1;1;2;1;0;1;5;1;6;4;0;1;1;3;3,5977;95,7128;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;818,7013214;818,7013214;1;15,48942389;15,48942389;0,180175973;-1,468315854;0,825443495;33,88461538;366,429;339,213;366,1842522;144;0;0,163929938;-0,496225463;0,496225463;0,163929938;1,115384615;1,730769231;2,346153846;19,14728136;9,711481999;2,511356193;-2,477941235;2,50460177;-2,52687797;5,514587536;-0,183642512;2,624928355;2,007751663;699,6871107;19,06011345;15,91383668;15,91383668;12,31722889;8,81006896;8,81006896;7,255854346;7,255854346;5,62987481;5,62987481;4,043757154;4,043757154;-1,79;595320,6262;18,98501867;7,081155172;3,162297502;153,2532775;24,05397921;17,52223804;11,49902367;0;0;0;0;4,390415048;0;0;6,076020107;31,90776762;23,96854623;33,5373254;28,44439426;0;0;0;5,917906046;50,66977663;21,32939262;29,34531027;0;17,2485355;14,21058886;4,390415048;17,2485355;0;44,31261261;4,736862954;5,917906046;38,35653552;23,78185877;0;0;0;57,15;23,98065898;5,106527395;4,390415048;12,33872767;29,23280861;5,57310453;0;40,38586396;12,99975731;0;18,94745182;37,86053608;0;0;10,54331749;0,039885616;1,22146374;3,470517999;0,700188315;3,439538591;4,641218827;0,6;26;1;5;1;1;2;1;0;1;5;1;6;4;0;1;1;3;3,5977;95,7128;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;96,5254071;127,7352887;1,323333333;15,07584402;15,07584402;0,291897956;-1,355754559;0,786768938;39,57142857;310,796;290,636;310,1135858;114;0;0,116338192;-0,386034939;0,386034939;0,116338192;1,333333333;2;2,666666667;35,49569142;9,712439938;2,505086751;-2,476834266;2,47797476;-2,526477633;6,30085581;-0,183319898;2,428657463;1,899498188;552,413465;15,19830613;12,22175682;12,97768576;9,88184728;7,328600556;7,706565029;6,358263888;6,794699668;4,788891079;5,040867394;3,42989505;3,555883208;-0,9;54421,35643;15,01337196;5,381232532;2,745822784;129,1210817;9,843390349;11,77272621;0;0;0;0;0;4,390415048;0;0;29,80969413;43,53758618;17,36136098;12,20793278;14,2338054;11,60093989;0;0;5,917906046;50,66977663;0;46,50067772;0;0;0;4,390415048;0;11,60093989;22,98321999;4,736862954;5,917906046;38,35653552;35,91459291;5,022633314;0;0;29,46;17,87669259;5,106527395;4,390415048;12,02187243;17,86427656;11,13655602;0;19,05647134;25,13249144;0;16,33780284;21,13649737;5,897252758;0;10,97812904;0,412705853;-0,291897956;7,289029825;1,283601326;3,489126227;0;0,529411765;21;1;2;1;1;2;1;0;1;2;1;4;1;0;1;1;3;4,2253;81,0668;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;25,90606461;424,211808;16,375;10,8135648;10,8135648;0,069675733;-0,855754559;0,783052479;39,57142857;308,805;287,637;308,1179222;114;0;0,101289627;-0,389660761;0,389660761;0,101289627;1,285714286;1,952380952;2,619047619;35,49569141;9,702710901;2,49152171;-2,49005289;2,458651746;-2,545250977;6,30085562;-0,206081763;2,428657463;1,899498188;549,6585775;15,19830613;12,29100594;13,04693489;9,88184728;7,363225117;7,74118959;6,437362211;6,873797991;4,828703435;5,080679751;3,462269913;3,58825807;-0,87;54421,35643;15,04218366;5,398063657;2,756125752;129,74978;14,94991774;6,103966388;0;0;0;0;0;0;0;0;29,80969413;43,53758618;17,36136098;17,80898359;14,94991774;11,60093989;0;0;5,917906046;50,60206762;0;46,50067772;0;0;0;0;0;11,60093989;28,02203838;4,736862954;5,917906046;38,35653552;35,91459291;5,022633314;0;0;49,69;11,7050172;10,21305479;0;18,12583882;11,44345494;17,55737764;0;0;44,18896278;0;16,33780284;6,140653345;5,921944116;0;21,87849939;1,048261409;-0,069675733;7,481773589;2,040823548;3,752164776;0;0,529411765;21;2;3;1;1;2;1;0;1;3;2;4;1;0;1;1;3;3,2481;82,1776;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;311,1852424;569,4689935;1,83;15,12190712;15,12190712;0,012106429;-1,464743756;0,514046278;36,95652174;321,348;301,188;321,1376363;124;0;0,268945113;-0,386034939;0,386034939;0,268945113;1,391304348;2,043478261;2,652173913;19,14727985;9,712336964;2,505670688;-2,4766369;2,478519898;-2,526487779;5,341266485;-0,384456964;2,501908961;1,874587936;640,4983818;16,7756564;13,10750252;13,10750252;10,79253088;7,728373489;7,728373489;6,655354673;6,655354673;5,02279263;5,02279263;3,563152695;3,563152695;-1,79;135383,2977;16,0813689;5,688057705;2,883446794;133,4707911;9,843390349;11,77272621;0;0;5,687386275;0;10,11431827;4,390415048;0;0;6,076020107;43,53758618;24,47146181;17,13124382;19,15711645;5,687386275;0;0;5,917906046;50,66977663;0;51,59236267;0;0;0;10,07780132;0;0;27,90653104;4,736862954;16,03222431;38,35653552;35,91459291;0;0;0;72,6;28,90397003;15,22084566;4,390415048;18,02611394;11,98427311;5,57310453;12,13273414;19,05647134;12,99975731;0;4,736862954;21,11626937;0;10,26116503;21,07094267;0,012715216;-0,379168189;5,972054516;0,666162642;3,363192082;0;0,529411765;23;1;5;1;1;2;1;0;1;4;1;6;2;0;1;1;3;3,4801;82,7112;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;288,0752503;352,8921816;1,225;10,8196279;10,8196279;0,019143571;-0,964743756;0,496175769;36,95652174;319,357;298,189;319,1419728;124;0;0,268945113;-0,389660761;0,389660761;0,268945113;1,347826087;2;2,608695652;16,62838957;9,70261437;2,492154353;-2,489870403;2,45929044;-2,545259445;5,341127357;-0,384457329;2,501908961;1,874587936;636,8887414;16,7756564;13,17675164;13,17675164;10,79253088;7,76299805;7,76299805;6,734452996;6,734452996;5,062604987;5,062604987;3,595527557;3,595527557;-1,76;135383,2977;16,11028715;5,70485047;2,893647187;134,0994895;14,94991774;6,103966388;0;0;5,687386275;0;10,11431827;0;0;0;6,076020107;43,53758618;24,47146181;22,73229464;19,87322879;5,687386275;0;0;5,917906046;50,60206762;0;51,59236267;0;0;0;5,687386275;0;0;32,94534942;4,736862954;16,03222431;38,35653552;35,91459291;0;0;0;92,83;28,83626102;20,32737306;0;11,60529232;12,84164325;11,13655602;12,13273414;19,05647134;12,99975731;0;4,736862954;6,074362245;0;10,30585638;31,96612612;0,679520771;-0,156945967;6,16479828;1,423384864;3,626230631;0;0,529411765;23;2;6;1;1;2;1;0;1;5;2;6;2;0;1;1;3;2,5029;83,822;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;339,737383;360,121626;1,06;15,02783305;15,02783305;0,221633598;-1,416518448;0,800090131;39,57142857;294,341;274,181;294,1431363;114;0;0,122730477;-0,386034939;0,386034939;0,122730477;1,285714286;1,952380952;2,619047619;19,14764699;9,71240912;2,505161032;-2,476761294;2,477157963;-2,526508254;5,228268051;-0,18332834;2,428657463;1,899498188;550,413465;15,19830613;12,22175682;12,22175682;9,88184728;7,328600556;7,328600556;6,358263888;6,358263888;4,788891079;4,788891079;3,42989505;3,42989505;-1,26;54421,35643;14,66787641;5,180678728;2,6235451;122,9833508;9,843390349;17,58994705;0;0;0;0;0;8,780830095;0;0;18,20875424;43,53758618;12,33872767;12,20793278;18,62422044;0;0;0;5,917906046;50,66977663;0;47,29526524;0;0;0;8,780830095;0;0;22,98321999;4,736862954;11,73512689;38,35653552;35,91459291;0;0;0;29,46;23,98065898;9,496942443;4,390415048;18,15594851;6,420821623;11,13655602;12,13273414;19,05647134;12,99975731;0;4,736862954;34,03462173;0;0;10,29393917;0,15749752;-0,666830173;5,938721183;0,916408226;3,408975676;0;0,529411765;21;1;2;1;1;2;1;0;1;2;1;4;1;0;1;1;3;3,711;76,0148;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;218,912688;1197,178763;5,46875;13,05019177;13,05019177;0,117686707;-0,916518448;0,782534484;39,57142857;292,35;271,182;292,1474728;114;0;0,122730477;-0,389660761;0,389660761;0,122730477;1,285714286;1,952380952;2,619047619;19,14214313;9,702681951;2,491601664;-2,489985855;2,457679128;-2,545278078;5,227520363;-0,206088432;2,428657463;1,899498188;549,6585775;15,19830613;12,29100594;12,29100594;9,88184728;7,363225117;7,363225117;6,437362211;6,437362211;4,828703435;4,828703435;3,462269913;3,462269913;-1,23;54421,35643;14,69665017;5,197290677;2,633638783;123,6120492;14,94991774;11,92118723;0;0;0;0;0;4,390415048;0;0;18,20875424;43,53758618;12,33872767;17,80898359;19,34033279;0;0;0;5,917906046;50,60206762;0;47,29526524;0;0;0;4,390415048;0;0;28,02203838;4,736862954;11,73512689;38,35653552;35,91459291;0;0;0;49,69;17,80898359;14,60346984;0;17,83909327;12,84164325;11,13655602;12,13273414;19,05647134;12,99975731;0;4,736862954;19,11148004;0;0;21,11504855;0,793053075;-0,413357951;6,131464947;1,673630448;3,672014225;0;0,529411765;21;2;3;1;1;2;1;0;1;3;2;4;1;0;1;1;3;2,7338;77,1256;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;45,39882871;1134,970718;25;10,68087018;10,68087018;0,071840514;-0,862546296;0,763187379;42,63157895;264,321;244,161;264,1361591;104;0;0,132160126;-0,466585543;0,466585543;0,132160126;1,421052632;2,210526316;2,894736842;16,52603659;9,706815666;2,497495025;-2,483748137;2,457951254;-2,544947452;5,181528248;-0,209775823;2,866074059;1,907657029;474,3448315;13,62095586;11,24393949;11,24393949;8,98800043;6,748043882;6,748043882;5,901230565;5,901230565;4,447434722;4,447434722;3,230547782;3,230547782;-1,1;29377,25911;12,90982298;4,474700726;2,137131254;112,240843;19,36706868;17,96818019;0;0;0;0;0;0;0;0;6,076020107;37,97413469;12,33872767;17,96818019;19,36706868;0;0;0;5,917906046;50,60206762;0;35,80526919;0;0;0;0;0;0;28,02203838;4,736862954;5,917906046;38,55333145;34,46217271;0;0;0;62,83;11,7050172;10,21305479;0;18,12583882;12,18106904;11,99392615;0;6,263162996;32,05622864;0;9,154013891;11,38420163;0;0;20,96625472;0,051476757;0,634762377;3,653695437;3,504246504;3,722029242;0;0,6;19;2;4;1;1;2;0;1;1;4;2;4;1;0;1;1;3;2,1877;69,4336;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;123,0321841;1198,36543;9,74025974;10,70346277;10,70346277;0,095787037;-0,63837963;0,831242872;44,61111111;250,338;228,162;250,1568946;100;0;0,132157344;-0,466585567;0,466585567;0,132157344;1,388888889;2,222222222;2,944444444;16,51502922;9,686957402;2,478017732;-2,486118705;2,471619392;-2,50995759;5,074866084;-0,20122319;2,798804818;1,82183991;395,8810299;12,75071238;11,13358919;11,13358919;8,560480075;6,97300824;6,97300824;6,264610232;6,264610232;4,650971411;4,650971411;3,618428863;3,618428863;-0,8;18858,34686;12,24492188;4,389716645;2,100359091;108,1362123;14,26054129;11,86421381;0;0;0;0;0;0;0;0;13,34455882;37,81602063;12,33872767;17,96818019;14,26054129;0;0;0;11,83581209;57,33974448;0;24,15614455;0;0;0;0;0;0;16,81154459;4,736862954;11,83581209;51,3949747;22,81304807;0;0;0;42,6;5,601050811;5,106527395;0;18,12583882;12,33872767;18,60189066;6,420821623;6,263162996;19,05647134;6,9237372;9,154013891;11,62377244;0;0;10,70346277;-0,63837963;1,809504441;3,815793493;5,709743166;4,226103316;0;0,733333333;18;1;3;1;1;2;0;1;1;3;1;3;1;1;1;2;3;3,2968;68,0678;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
